Cluster 0 Summary
Number of Plants: 12513
Total Capacity: 1,196,634.6 MW
Average Distance to Cluster Center: 1378.39 km
Closest Plant to Menomonie: "Menomonie" (1.2 km)
Primary Sources:
  - solar: 5783
  - natural gas: 1963
  - hydroelectric: 1359
  - wind: 1323
  - petroleum: 759
  - biomass: 603
  - batteries: 294
  - coal: 200
  - other: 74
  - geothermal: 66
  - nuclear: 54
  - pumped storage: 35

Plant-Level Data:
Plant_Name,PrimSource,Total_MW,Distance_km,Cluster,Dist_to_ClusterCenter
Baker PV 1,solar,5.0,1573.984960992249,0,1376.4840408103025
Grandy PV 1,solar,20.0,1656.268542359194,0,1479.24388716718
Old Catawba PV 1,solar,3.5,1366.8794841918566,0,1049.9335683128736
Manning PV 1,solar,5.0,1427.7192693850668,0,1170.5366138780582
Little River PV 1,solar,5.0,1458.5341109714261,0,1168.6445695151006
Giffen Solar Park,solar,20.0,2550.2924053365796,0,2463.167409957868
Five Points Solar Park,solar,60.0,2553.014619362703,0,2460.664504359238
Blackwell Solar Park,solar,20.0,2567.7519415861702,0,2449.801568312364
Wright Solar Park,solar,200.0,2574.473475122554,0,2506.344894833332
Whitakers,solar,12.0,1540.3604519925898,0,1323.1124707646507
Kelford,solar,20.0,1573.0673398258798,0,1367.3043959808756
Solar Oasis LLC,solar,20.0,2493.0383987798277,0,2329.003323387092
Bannock County LFG to Energy,biomass,2.8,1651.9139081074652,0,1737.6888995877944
Pasquotank,solar,20.0,1625.0772892216903,0,1441.6228948122864
Borden Solar Farm,solar,50.0,2500.8560187933595,0,2421.8606482543396
Springbok Solar Farm 1,solar,105.0,2446.1666928071627,0,2297.712333478934
Princeton,solar,5.0,1559.8598199852333,0,1306.276675916382
4Oaks,solar,5.0,1551.9372184387523,0,1290.478572028877
SR Hazlehurst,solar,20.0,1663.08423363045,0,1176.8420436002805
Coronus Adelanto West 1,solar,1.5,2453.7751254200703,0,2279.6927236138586
Coronus Adelanto West 2,solar,1.5,2453.7751254200703,0,2279.6927236138586
Park Meridian #1,solar,1.5,2483.264824187811,0,2288.931205073971
Rancho Cucamonga Dist #1,solar,1.8,2489.598024709929,0,2304.168736857463
Terra Francesco,solar,1.5,2497.5910525781455,0,2311.167511776125
Innovative Solar 6,solar,3.6,1287.0286427416029,0,921.7711744706689
Acton Solar Landfill,solar,1.5,1664.7144762365597,0,1809.550657768261
Parlin Solar LLC,solar,1.2,1516.2110806300477,0,1553.8961636957672
Springfield Solar LLC,solar,1.5,865.8097217022204,0,746.7276952788874
Beaver Solar LLC,solar,1.3,1053.1412372909579,0,1051.0749571106662
Fowler Ridge IV Wind Farm LLC,wind,150.0,600.9198748197001,0,474.04258031162857
Creswell Alligood Solar, LLC,solar,14.0,1647.0798558674726,0,1447.0142397846332
Everetts Wildcat Solar, LLC,solar,5.0,1602.4820422337214,0,1385.9695713080337
Putah Creek Solar Farm,solar,2.0,2578.412734242241,0,2561.819100598164
FLS Solar 200, LLC,solar,4.3,1590.5243257245852,0,1283.1046552504738
FLS Solar 170, LLC,solar,2.0,1587.219688462975,0,1279.765726633842
Innovative Solar 14, LLC,solar,1.5,1331.5610322461719,0,964.3923653365117
Innovative Solar 15, LLC,solar,1.5,1367.111771601845,0,1015.2876013073602
Vega Solar,solar,20.0,2568.338559527955,0,2496.627526145922
Dalton 2,solar,6.5,1276.3130810584657,0,800.4768275883515
Apple Campus 2 Fuel Cell,biomass,4.0,2639.44015327166,0,2589.245543563283
Sandoval Solar Energy Center,solar,6.1,1651.58452777199,0,1337.8612786757776
Springer Solar 1,solar,0.9,1422.583523166705,0,1108.162162520031
Crockett Farm,solar,5.0,1622.0775497961351,0,1371.287664538348
Eastover Farm,solar,5.0,1546.2077941760042,0,1232.2234577323254
Foxfire Solar Farm,solar,5.0,1500.2747836856172,0,1203.2104618364488
Hutchinson Farm,solar,5.0,1385.6703631787443,0,1038.4525861751388
Keen Farm,solar,5.0,1553.135494069317,0,1291.698607224646
Ashley Solar Farm,solar,4.0,1350.5384848853519,0,1061.7486115368308
Bearford Farm Solar Project,solar,5.0,1649.2699609033261,0,1366.3856407484884
Whitetail Solar,solar,10.0,1580.481495187627,0,1255.4209020455269
Mocksville Solar,solar,15.4,1388.3799008244061,0,1091.9196210541
Tisbury Landfill Solar,solar,1.1,1764.2785356265717,0,1868.92337866261
Southeast Berrien Generating Facility,biomass,4.6,566.3907760368786,0,614.0146854709128
Manway Solar Farm,solar,5.0,1607.2340270508082,0,1318.0266014548306
Millikan Farm,solar,5.0,1437.2455684494482,0,1160.3893654224096
Misenheimer Farm,solar,5.0,1435.8125400336012,0,1130.5076680019195
Monroe Moore Farm,solar,5.0,1461.3919482625117,0,1127.3285368427678
Franklin Solar 2,solar,2.0,1513.3095041602758,0,1287.2745398462955
Stout Farm,solar,5.0,1450.828368986677,0,1199.365319250205
Tart Farm,solar,5.0,1553.9475677027883,0,1276.997479898784
Wellons Farm,solar,5.0,1553.076046189882,0,1297.6014662593184
Woodland Church Farm,solar,5.0,1616.9756131526678,0,1352.846939557623
Yadkin 601 Farm,solar,3.0,1350.3395678680488,0,1067.687371737386
Rutherford Farm,solar,74.8,1369.1541692601852,0,1012.8039641972067
Schell Solar Farm,solar,5.0,1528.0503029728122,0,1327.8528331670148
Sedberry Farm,solar,5.0,1511.9902197669135,0,1221.5020559847778
Spring Valley Farm 2, LLC,solar,5.0,1477.4941542144993,0,1256.8260115487303
Stikeleather Farm,solar,5.0,1351.9600684302277,0,1044.4678711572305
Colton Solar One, LLC,solar,2.5,2472.7829081255727,0,2284.293546839169
Colton Solar Two, LLC,solar,1.0,2479.2939071761252,0,2289.9230775184883
Tropico Solar PV Plant,solar,13.0,2494.44367854642,0,2374.5909627210794
Nicolis Solar PV Plant,solar,19.0,2494.2138306368847,0,2374.4724797219696
L&D Landfill Solar,solar,10.0,1505.4754531255412,0,1516.1549397017322
Walters Solar (FLS 260),solar,5.0,1591.3787047334536,0,1278.1515210224643
Stagecoach Solar,solar,5.0,1471.2649390436216,0,1251.6449028587006
Vicksburg Solar,solar,5.0,1485.7093827332046,0,1264.4848052051864
Soul City Solar,solar,3.5,1497.5022491694092,0,1274.87550454529
Maricopa West Solar PV, LLC,solar,20.0,2557.504983795598,0,2420.2799776577026
AP North Lake I, LP,solar,20.0,2473.6767475711554,0,2271.6524210729935
LKL BLBD, LLC,solar,6.0,2064.424079475293,0,1526.7896550470844
Town of Williamson Landfill PV,solar,1.2,1190.3595639840248,0,1366.229632047011
Monterey Diesel Generation Facility,petroleum,6.0,1248.4966772408898,0,1110.1137993241073
Meadow Lake Solar Energy Center,solar,9.0,1670.5466944941363,0,1333.1191631050544
Cibola,solar,7.6,1686.0204575283403,0,1377.7973262686592
South Milford Solar Plant,solar,2.9,1895.9928644142583,0,1796.0784100988187
TX Jumbo Road Wind,wind,299.7,1430.888552192086,0,988.2841419792964
Future Generation Wind,wind,7.9,1752.0674093418095,0,1870.3093403698524
Clarkson Solar,solar,2.0,1337.3029445451007,0,1583.6455308454808
Twiss Street Solar,solar,1.5,1571.5744279376247,0,1697.94922347015
Chicopee River Solar,solar,2.0,1586.8974446004795,0,1714.0239600860111
Chicopee Granby Road Solar,solar,1.6,1583.2090658606885,0,1710.541128603914
Harmony,solar,3.0,1437.7562763202764,0,1484.030630513452
Hanover,solar,5.0,1514.9329174306765,0,1531.3881734242684
Jericho Rise Wind Farm LLC,wind,77.7,1400.8704052806984,0,1654.61900880664
CentraState Medical Center PV Facility,solar,5.2,1527.1970036663815,0,1554.250089306651
Imclone Solar Electric Facility,solar,8.0,1482.408399636921,0,1522.0068017443937
Midwest Energy Community Solar Array,solar,0.9,966.0049407904554,0,751.5786674295896
Kettleman Solar -Centaurus,solar,20.0,2549.937270743675,0,2445.29476509943
Sandstone Solar,solar,43.0,2130.3850415313373,0,1827.118962268615
Clinton LFGTE,biomass,3.2,581.5635950376839,0,329.03228196087673
Charlton Solar I CSG,solar,3.9,1631.355013574926,0,1759.3686917882976
Adams Wind,wind,150.0,493.5983703633826,0,310.000029318183
Coronal Lost Hills,solar,20.0,2565.637128472727,0,2451.4939755591977
631-56 Airport Owner, LLC,wind,2.0,1713.6871759363842,0,1828.6068145742122
Garysburg Solar,solar,5.0,1523.9284258655116,0,1324.6745065092618
Gaston Solar,solar,5.0,1516.1929707415243,0,1317.7648286515346
Seaboard Solar LLC,solar,5.0,1531.4973787759732,0,1335.1107184178159
Mt Olive Solar 1,solar,5.0,1591.866208716328,0,1327.225238182454
FLS Solar 230 (Warren),solar,4.8,1622.3700975744625,0,1357.2831425155482
Stillwater Energy Center,natural gas,55.8,1060.519064907831,0,503.5112913143349
Tarboro Solar,solar,5.0,1576.3420748618782,0,1352.3875881457486
Nelson Gardens Landfill Gas to Energy,biomass,4.4,1827.351957606381,0,1197.871917088568
CII Methane Management III LFG Plant,biomass,1.6,1424.8092035803663,0,976.135925920865
Forever 21 Retail, Inc.,solar,1.3,2539.285341543109,0,2360.850376874522
Nordhoff Place,solar,1.0,2556.1293939140323,0,2386.513134894493
City of Truth or Consequences PV,solar,1.9,1857.2925179858528,0,1480.105954286148
Sendero,wind,78.0,2063.7941407337526,0,1424.6852957548629
Campbell County Wind Farm,wind,97.8,660.2947641807765,0,1012.5123968989967
Comanche Solar,solar,120.0,1285.2688319345848,0,1062.8559638493068
Imperial Valley Solar Co (IVSC) 2, LLC,solar,20.0,2397.6017342248774,0,2162.2222523499518
SPI Anderson 2,biomass,27.2,2517.9859101662605,0,2560.61426288513
Washington City Electric Generation,natural gas,6.0,1991.016925830274,0,1851.9048308018648
Cornwall Solar Center, LLC,solar,5.0,1464.2701844876353,0,1238.8569797585958
City of West Plains Power Station,natural gas,42.0,903.6801565667794,0,228.4714656756809
Innovative Solar 37 LLC,solar,97.5,1510.2084714012146,0,1187.932151402
Innovative Solar 47,solar,33.8,1548.7203167067883,0,1240.2616543328156
Innovative Solar 48,solar,4.9,1558.193318267989,0,1246.9706025289865
Innovative Solar 54,solar,50.0,1613.332987015711,0,1358.423699596254
Innovative Solar 23,solar,1.9,1390.9874398213406,0,1046.4565186347832
Innovative Solar 46,solar,78.5,1561.896701950745,0,1267.3585126561215
Innovative Solar 44,solar,4.9,1557.4793396073294,0,1256.7225896799562
Innovative Solar 55,solar,6.5,1564.4927992409946,0,1254.7699491506203
Innovative Solar 64,solar,4.9,1588.9016448316077,0,1313.463306047326
Innovative Solar 67,solar,33.3,1643.1996712120854,0,1358.9940231115818
Main Street Solar Project,solar,1.5,1511.7547620473224,0,1705.4651757525883
Foxconn Ohio,solar,1.7,987.2774291682183,0,1013.170633095323
Lindahl Wind Project, LLC,wind,150.0,931.939138138905,0,1376.5328395454221
Remington Solar Facility,solar,20.0,1365.7748851109282,0,1265.8633350636587
Sarasota County LFGTE Facility,biomass,6.4,2140.2017565770316,0,1584.976973647107
Sun Harvest Solar NDP1,solar,1.5,2548.304639588067,0,2478.8853424084105
Gulf Coast Solar Center I,solar,30.0,1664.9667761936073,0,1061.3763453421418
Gulf Coast Solar Center II,solar,40.0,1665.0878484889026,0,1052.8939520719782
Gulf Coast Solar Center III,solar,50.0,1651.0776236761117,0,1030.4444772082093
NBC Field's Point Wind Farm,wind,4.5,1690.590478204465,0,1806.4326471241034
Coastal Virginia Offshore Wind (CVOW) Pilot Project,wind,12.0,1637.010106757643,0,1494.5444822400304
Aspen Solar, LLC,solar,4.9,1628.9432390371849,0,1350.9455952067942
Mt. Home Solar 1, LLC,solar,20.0,1909.1643903553143,0,2015.8250946081637
Subase Microgrid Project,natural gas,7.4,1650.4951518392618,0,1746.0112990071361
Pavant Solar, LLC,solar,50.0,1808.7489113362983,0,1727.9335713474989
Cottonwood Solar, LLC Cottonwood Carport,solar,1.0,2642.499248721672,0,2619.005324016364
Shell New Energies, Junction City,biomass,1.6,2465.436268578726,0,2621.94473202645
Steel Sun,solar,2.0,1072.01660368972,0,1222.381998082425
BRE,solar,4.9,1465.603841477061,0,1241.0489180946206
Franklinton Solar,solar,5.0,1503.9680679334606,0,1271.5724643261617
St. Paul Intl Airport Red & Blue Parking,solar,3.2,101.69218984147747,0,683.5093946594088
Sand Valley Power Station,biomass,4.8,1279.7951811690154,0,760.4890546886353
CII Methane Management IV, LLC,biomass,1.5,1544.147419155512,0,1285.4912511057453
San Roman Wind I, LLC,wind,95.3,2141.29746720754,0,1481.2765731364561
Holdrege Solar Center,solar,4.0,601.8486973476129,0,443.96323331827716
IKEA St. Louis 410,solar,1.0,707.6223239127856,0,184.7000338797123
DD Hay Road Solar 23 LLC,solar,1.2,1461.9097488347354,0,1453.2651027548322
Framingham State University Plant,petroleum,3.2,1669.8326539399957,0,1807.1191220774517
Charlotte Solar LLC VT,solar,2.0,1480.2985912501867,0,1705.8382871649912
Seville 1,solar,20.0,2444.578839668231,0,2212.5180956189092
Seville 2,solar,30.0,2444.1724690650753,0,2211.9387359463135
Scituate Wind,wind,1.5,1729.5335209696893,0,1863.9568612927085
Fairhaven Wind,wind,3.0,1736.6780775190498,0,1848.1834183636158
CML&P Generating Facility No. 2,natural gas,56.1,918.189220542581,0,337.9271321388493
Bull Street Plant,natural gas,2.0,1581.0505846720712,0,1186.228785427417
Substation 20 Plant,natural gas,2.0,1587.1103965702036,0,1191.454031577954
Macon Solar Power Project,solar,2.8,570.5484103324276,0,110.91359588779794
SEPV 18,solar,2.0,2484.6412669033907,0,2317.96291198897
Templeton,solar,3.0,1613.09129659139,0,1758.2865512473188
Green Pastures Wind I,wind,150.0,1405.6974274176437,0,851.4071516635527
Green Pastures Wind II,wind,150.0,1408.7046475382267,0,858.1675356209217
Briscoe Wind Farm,wind,150.0,1406.7079440855046,0,926.204251605473
Kirkwood Wind Turbine,wind,0.7,329.73365512283704,0,355.64462640626607
Valentine Wind, LLC,wind,1.9,730.1060249051366,0,827.8733477916966
Aspiration G,solar,9.0,2552.685965902902,0,2466.1118874169806
Citizen B,solar,5.0,2549.3274554684103,0,2468.3742296278156
Lancaster WAD B,solar,3.0,2493.4481402442493,0,2334.419952393684
SEPV Mojave West,solar,20.0,2484.9190756609864,0,2333.71510781063
Barton Solar Farm,solar,1.9,1553.3683596380606,0,1794.9060196266644
Sunnyside Ranch Community Solar Array,solar,1.5,1392.327832969462,0,1277.0375559838694
Chimes West Friendship (Nixon Farms),solar,1.2,1378.849020580973,0,1330.7734171631446
Lakeland Electric Co. (FL)-Airport 1,solar,2.3,2071.311538246909,0,1532.0702601329901
Leominster (MA)-South Street-R&D,solar,2.6,1680.60195005735,0,1831.7872608121643
DSH (CA) - Coalinga State Hospital,solar,2.6,2565.804501808889,0,2466.2374668017364
River Mountains Solar,solar,14.4,2170.7114051943468,0,2010.844056965471
CDCR (CA) - Pleasant Valley State Prison,solar,1.2,2566.2680862502725,0,2466.757880188904
UMES (MD) - Princess Anne,solar,2.1,1538.1382839014464,0,1452.1475962799914
Bourne (MA) - Holliston I,solar,2.4,1672.29040890218,0,1804.3550246598086
Wilzig Associates, LLC,solar,1.2,1517.6563816551256,0,1574.9251035939253
BlueWave Capital - Grafton (SREC II),solar,1.3,1654.3562553817308,0,1787.7846486864285
Lakeland Electric Co. (FL) - Airport II,solar,3.5,2071.04170612967,0,1531.8337568253662
Chester Power Partners,solar,2.2,1549.885081073346,0,1728.0946861851291
Pryor Mountain Wind,wind,239.8,1316.4178995006027,0,1521.9819544025163
Glades Pike Generation Plant,biomass,3.2,1185.49267391088,0,1152.4793357333199
Red Hill Solar Center, LLC,solar,4.9,1492.6968164873288,0,1279.3489508711307
Van Slyke Solar Center, LLC,solar,4.9,1558.0447171185685,0,1322.6587566191768
Broadway Solar Center, LLC,solar,4.9,1620.1779160810083,0,1305.2218761961324
Robeson County LFG to Energy,biomass,2.0,1574.6712074853413,0,1275.992131614409
Oregon Clean Energy Center,natural gas,849.1,772.8189815841844,0,823.0711859301072
Stetson Road Solar - Barre I,solar,2.0,1614.0080835837396,0,1753.865696493399
Barre II Solar Project,solar,1.5,1614.8143871315237,0,1752.8399210739396
Chester Solar Farm,solar,4.8,1550.3578954255208,0,1683.619902166126
Concord Solar Farm,solar,1.5,1673.1534184667205,0,1817.0034496900448
TIA Solar,solar,1.6,2055.899395563117,0,1506.5957358603155
IMPA Pendleton Solar Park,solar,2.0,741.127830986221,0,582.931191963477
Jefferson Solar Park,solar,1.0,324.33353929793265,0,559.5519112100534
KCP&L SmartGrid Innovation Park,batteries,1.0,684.7928376954832,0,193.13498435058247
Carroll County Energy,natural gas,714.6,1004.8806777106996,0,988.2977454308489
BioTown Ag,biomass,6.0,614.4042450183831,0,518.9924814788822
Adams Farm Solar,solar,3.0,1600.2335077522052,0,1748.5888591872852
Heartland Community College,wind,1.7,537.3955049909111,0,347.80849937134207
RGS-Rutland VNM SREC II Project (MA),solar,2.0,1622.8966080186867,0,1764.385141255802
Eden Solar LLC,solar,47.7,1501.403499936796,0,1199.298304484403
Davis Monthan AFB (AZ) West Airfield,solar,12.6,2163.078983497106,0,1826.9370542951465
New Bedford (MA) Plymouth,solar,4.3,1744.1903803311807,0,1868.540850257486
Upper Blackstone (MA) Treasure Valley,solar,5.0,1625.3000883791683,0,1762.3993362019762
Waynoka Gas Processing Plant,natural gas,3.9,1080.1840417265898,0,609.7864075785718
Croda Atlas Point CHP,biomass,4.2,1461.8527017099384,0,1450.6898766342802
Gila River Power Block 3,natural gas,570.0,2220.892243438449,0,1936.4285618436356
Fremont Community Digester, LLC,biomass,5.8,499.36001045478383,0,747.3551215678604
Fiddler's Canyon #2,solar,3.0,1942.1716024260782,0,1824.9348755729427
Fiddler's Canyon #1,solar,3.0,1942.4340360613783,0,1823.195119556683
Advance Stores Company, Inc,solar,1.0,1594.67055927901,0,1715.8158042116595
Millbrook School,solar,1.4,1513.786930030573,0,1622.7678361087405
Oregon University System Rabbit Field,solar,1.2,2465.173377726442,0,2633.403746498725
Chicago West Side Energy Center,natural gas,3.5,478.55275522088004,0,526.4412982777533
Ahoskie,solar,5.0,1575.784111682625,0,1381.1498855180846
Kelford,solar,4.7,1572.16946126661,0,1366.5422396556467
Bayonne MUA- Leitner-Poma Wind Turbine,wind,0.1,1523.504761068491,0,1572.2665618090557
Colon PV,solar,0.9,2561.8226652456333,0,2376.6158245040647
Amazon San Bernardino,natural gas,1.0,2467.667611943984,0,2278.1315758414153
IBM Southbury,natural gas,1.0,1560.0279712090633,0,1653.2399774926537
Maxim,natural gas,1.0,2630.7641922672956,0,2582.183282873515
Pixar - Emeryville,natural gas,1.0,2635.0368585232513,0,2601.0684230541347
Starbucks - Evolution Fresh,natural gas,1.0,2489.9047558732614,0,2304.273760098459
Yahoo! - HQ,natural gas,1.0,2636.2172772288536,0,2588.530393934396
Airport 1 Solar (DIA),solar,1.5,1182.843091123942,0,1065.150197445129
Munster Landfill Gas-to-Energy,biomass,1.1,516.2259450189935,0,514.3211562013996
Mountain Home Energy Center,petroleum,6.8,1245.7299908179689,0,921.6126522019512
Dairyland WTE Plant,biomass,1.4,327.19710990729845,0,745.3639355035762
Rockfish Solar LLC,solar,10.3,1427.3868516951934,0,1343.3833467666907
Wolf Hollow II,natural gas,1103.4,1481.8591892759796,0,863.640267310795
Copper Mountain Solar 4, LLC,solar,93.6,2189.7536992607397,0,2022.3944213902907
Granby LFG,biomass,2.8,1584.7275600251699,0,1715.3605825736677
Nanticoke LFG,biomass,4.0,1314.7569057341448,0,1435.71463033932
Tooele Army Depot(CSG),wind,4.3,1735.4836879381112,0,1720.098441596028
Concord Farm,solar,4.9,1416.6897590118328,0,1100.6533056112655
Mohave Electric at Fort Mohave,solar,4.4,2210.551434536424,0,2012.677673621109
Hunt Farm Solar,solar,3.0,1593.7942354480722,0,1739.8372695387804
205 Sturbridge A,solar,3.0,1618.2793588010009,0,1744.8791831977674
201 Sturbridge B,solar,2.0,1618.2301780481862,0,1744.8218812503765
INDY III,solar,2.5,734.96724112917,0,531.9135892065873
Sweetgum Solar,solar,4.9,1502.5930439187725,0,1224.4104942161912
South Louisburg Solar,solar,5.0,1508.7838812554417,0,1276.3157149451029
Sunshine Valley Solar,solar,103.5,2259.2274354677916,0,2132.984645707016
Playa Solar 1, LLC,solar,79.0,2145.967746298589,0,1998.2190667064888
Balsam,solar,5.0,1502.9845531106505,0,1224.997116729251
Hickory,solar,5.0,1628.2162421097617,0,1350.7078861557907
Royal Solar,solar,4.9,1552.514378628138,0,1275.8505282886188
Kinston Solar,solar,5.0,1617.6174271769967,0,1373.3502879517537
Laurinburg Solar,solar,5.0,1546.8940352267525,0,1234.2706267413694
Indy Grocers,solar,1.0,737.6068473833391,0,538.6621012481496
Newton Grove,solar,1.9,1569.3581658463493,0,1301.4923874270105
Twin Falls (WI),hydroelectric,9.2,320.37765829368993,0,865.3562243903411
Slate Creek Wind Project LLC,wind,150.0,971.0216154597464,0,464.76875976940465
Milo Wind Project LLC,wind,50.0,1563.0539088232993,0,1121.2196612012478
Spring Hill Road,solar,1.9,1607.3623738480558,0,1747.7143640409083
Springbok Solar Farm 2,solar,155.0,2447.739673956702,0,2299.5527484428885
General Motors Corp at White Marsh MD,solar,1.0,1412.6047576603107,0,1374.8618343417206
CNE at Cambridge MD,solar,3.2,1493.9543680483787,0,1418.261255311123
Georgia Power at Wadley GA,solar,1.0,1564.5736065590418,0,1109.6138703111744
Munich Re Plaza,solar,2.4,1500.9635920148867,0,1531.3604194949974
New River,biomass,5.4,1269.6172240318283,0,1037.0512629945863
Northwest Community Hospital,natural gas,3.6,444.6865582810124,0,521.3740024652661
Pikes Peak Solar Garden 1 LLC CSG,solar,2.0,1258.591179318734,0,1072.326001848611
Adams Community Solar Garden LLC,solar,1.2,1183.0909890132646,0,1057.0104194872215
Adams Community Solar Garden III LLC,solar,1.2,1183.2744793676327,0,1057.1601424629032
Great Bay Solar 1,solar,75.0,1538.7086163375873,0,1450.824234826277
North Star Solar Project,solar,100.0,101.97820110489934,0,746.8874667776533
Watervliet PV,solar,4.6,547.0857291749558,0,643.5429229681486
OlivePV,solar,5.0,563.5218518277214,0,595.96348697144
Deer Creek PV,solar,2.5,706.0031105660573,0,607.6791833533733
SoINCPower6, LLC,solar,5.0,1593.4896613647952,0,1412.5776695830182
SoINCPower5, LLC,solar,5.0,1544.2496574268828,0,1323.1798889344032
Johnston Solar,solar,1.4,1676.9736284060052,0,1792.3994280837308
HP Hood CT,natural gas,15.0,1299.5262316278186,0,1225.6780964395211
Twin Branch PV,solar,2.6,587.8361395995419,0,621.9099473955164
Fort Benning Solar Facility,solar,30.0,1516.364061022061,0,977.2376401507112
Fort Gordon Solar Facility,solar,30.0,1528.3004088463567,0,1095.5021342473785
Kings Bay Solar Facility,solar,30.2,1804.2585634815882,0,1322.412700061599
Fort Stewart Solar Facility,solar,30.0,1696.7487009117337,0,1238.1171340401922
Palmer Solar LLC,solar,2.5,1600.3349542686803,0,1729.752249891876
Lockheed Martin Solar System,solar,1.9,2041.9620401969771,0,1490.5872462238633
Kingbird A Solar LLC,solar,20.0,2508.9429016097247,0,2353.7210158588273
Little Bear Solar 1, LLC,solar,40.0,2548.431684096655,0,2467.0989884119717
UC Davis South Campus,solar,13.0,2557.8921046711935,0,2540.3694022699074
Lowell Solar Landfill,solar,1.3,1666.0951391879573,0,1817.727048731777
Richland Solar Center,solar,20.0,1547.100102244882,0,1058.712912920227
Marshall Solar Energy Project,solar,62.3,299.7779220297817,0,691.5621363140801
Marine Corps Logistics Base Solar,solar,31.2,1628.8421247434178,0,1097.8620094787154
Riverside RWQCP Fuel Cell,biomass,1.4,2491.608960472477,0,2301.2039030763935
Windhub Solar A LLC,solar,20.0,2485.4988489315774,0,2334.268962353105
North Rosamond Solar LLC,solar,151.1,2502.3249324698404,0,2347.7103521316258
Kings Park Solar I,solar,2.0,1581.3010908214976,0,1646.1430915635513
Kings Park Solar II,solar,2.0,1581.3010908214976,0,1646.1430915635513
Exelon West Medway II LLC,natural gas,180.8,1674.4205096317596,0,1804.7712827971993
Beaufort Solar, LLC,solar,15.0,1631.156785540049,0,1398.1467758467725
Bloom Wind,wind,178.2,1059.0422215184476,0,675.9573760286426
Butler Solar Farm 20,solar,20.0,1516.7153174842863,0,1000.4957105433122
Pawpaw Solar Plant,solar,30.0,1519.2208088727898,0,1004.6246495326716
Butler Solar Project 103,solar,100.0,1519.6217318199951,0,1004.243179398904
Taylor County Solar,solar,143.0,1516.6696713123324,0,1001.1635035066724
SunEnergy1-Scotland Neck, LLC,solar,3.0,1561.8197461499817,0,1351.1154188523496
Choco Solar, LLC,solar,5.0,1630.4873537160486,0,1398.9556038619316
Corcoran Solar 3,solar,20.0,2516.3824065965487,0,2410.995872696293
Albertson Solar LLC,solar,5.0,1616.732169350758,0,1354.864792564452
Cardinal Point Wind,wind,150.0,486.1154680919532,0,245.40511280472825
New Frontier Wind,wind,100.0,767.5293295241216,0,1225.0960697076493
Western Branch High School,solar,1.0,1576.387294191375,0,1416.4036566542625
Merck,solar,2.1,1315.9888271960385,0,1192.676609452241
Moxie Freedom Generation Plant,natural gas,1105.0,1345.8374045448913,0,1404.2274796373
Mount Olive Solar,solar,2.0,1591.8905400731035,0,1327.181675686537
KDC Solar PR1, LLC,solar,17.0,1522.949918889238,0,1544.192825679103
Philip Morris,solar,2.0,1481.2076879627164,0,1328.3359348633135
Freemont Solar Center LLC,solar,5.0,1399.3491667216554,0,1073.6325865228002
Greensville County Power Station,natural gas,1588.0,1501.5158618320306,0,1312.5063712968556
Crestwood Solar Center LLC,solar,5.0,1467.9963470349317,0,1242.8784117596697
Oro Loma,solar,20.0,2559.1799996534,0,2484.7188222783593
SunE- E Philadelphia Ontario,solar,1.0,2492.511635448444,0,2305.076414664213
Pollocksville Solar,solar,5.0,1661.789321406082,0,1408.9726422616482
Nellis Solar PV II,solar,15.0,2168.7270201925235,0,2015.9922909532124
Lillington Solar,solar,5.0,1533.1747864664474,0,1260.1470268223143
South Campus Solar,solar,1.8,1456.7917070662622,0,1450.0447520027271
Alpine Power Plant,natural gas,405.2,558.2916066528924,0,937.2298485907017
Hunt Road Solar,solar,4.5,1691.126685007593,0,1852.2599495630943
Vance Solar Farm, LLC,solar,4.9,1486.4252771374506,0,1260.707457384938
Cline Solar Farm, LLC,solar,4.9,1350.359360085558,0,1025.9660906534202
BG Stewart Solar Farm, LLC,solar,4.9,1473.4138556194569,0,1144.8923596258217
Fiddler's Canyon 3,solar,3.0,1940.7135975867454,0,1820.35071646853
Soluga Farms IV,solar,3.4,1553.4838694959712,0,1277.3814065217398
Meadowbrook Solar Farm,solar,4.9,1423.0494633731157,0,1119.1152633857619
Coats Solar Farm, LLC,solar,4.9,1536.1451636591055,0,1267.59613313786
Sky Global Power One,natural gas,49.8,1751.690201136764,0,1093.7847413516736
RE Tranquillity,solar,272.0,2555.078293252164,0,2469.815868100068
Great Valley Solar Portfolio Holdings, LLC,solar,202.5,2553.1637163629885,0,2467.6652885796616
Iron Springs Solar, LLC,solar,80.0,1936.3864531564175,0,1814.9167496022947
Morgan Lancaster 1,solar,1.5,2492.7983497690893,0,2329.1752113501484
Rattlesnake Den,wind,207.2,1679.490640238394,0,1137.3998739175252
Conetoe II Solar, LLC,solar,80.0,1580.3031154641146,0,1355.2031089413247
Granite Mountain Solar West, LLC,solar,50.4,1944.8298143155027,0,1828.1728755673812
Granite Mountain Solar East, LLC,solar,80.0,1938.9580365587733,0,1820.3518926795193
SR Camden,solar,12.0,1252.0777627018256,0,571.6230700021694
Bakersfield 111,solar,1.4,2520.2605809603883,0,2385.1300868648773
AES Warrior Run Energy Storage Project,batteries,5.0,1231.3208398649258,0,1176.6351957989348
Yadkinville Solar,solar,3.5,1361.4938830408516,0,1078.5259192384456
Five Forks Solar,solar,20.0,1491.263134386693,0,1285.2173208213162
